0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
0.1,0.5,0.1808984
2.1,0.6561736,0.2374015
2.1,0.6561736,0.2374015
2.1,0.6561736,0.2374015
2.1,0.6561736,0.2374015
2.1,0.6561736,0.2374015
2.1,0.6561737,0.2374015
2.1,0.6561738,0.2374015
2.1,0.6561739,0.2374015
2.1,0.6561741,0.2374015
2.1,0.656174,0.2374015
2.1,0.656174,0.2374015
2.1,0.656174,0.2374015
2.1,0.656174,0.2374015
2.1,0.656174,0.2374015
2.1,0.656174,0.2374015
2.1,0.656174,0.2374015
2.1,0.656174,0.2374015
2.1,0.656174,0.2374015
2.1,0.656174,0.2374015
2.1,0.656174,0.2374015
2.1,0.656174,0.2374015
2.1,0.656174,0.2374015
2.1,0.656174,0.2374015
2.1,0.656174,0.2374015
2.1,0.656174,0.2374015
2.1,0.656174,0.2374015
2.1,0.656174,0.2374015
2.1,0.656174,0.2374015
2.1,0.656174,0.2374015
2.1,0.656174,0.2374015
2.1,0.656174,0.2374015
2.1,0.656174,0.2374015
2.1,0.656174,0.2374015
2.1,0.656174,0.2374015
2.1,0.656174,0.2374015
2.1,0.656174,0.2374015
2.1,0.656174,0.2374015
2.1,0.656174,0.2374015
2.1,0.656174,0.2374015
2.1,0.656174,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
3.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
1.1,0.6561741,0.2374015
0.1,0.6561741,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
0.1,0.6561742,0.2001267
2.1,1.234904,0.3766335
2.1,1.234904,0.3766335
2.1,1.234904,0.3766335
2.1,1.234904,0.3766335
2.1,1.234904,0.3766335
2.1,1.234904,0.3766335
2.1,1.234904,0.3766335
2.1,1.234905,0.3766335
2.1,1.234905,0.3766335
2.1,1.234905,0.3766335
2.1,1.234905,0.3766335
2.1,1.234905,0.3766335
2.1,1.234905,0.3766335
2.1,1.234905,0.3766335
2.1,1.234905,0.3766335
2.1,1.234905,0.3766335
2.1,1.234905,0.3766335
2.1,1.234905,0.3766335
2.1,1.234905,0.3766335
2.1,1.234905,0.3766335
2.1,1.234905,0.3766335
2.1,1.234905,0.3766335
2.1,1.234905,0.3766335
2.1,1.234905,0.3766335
2.1,1.234905,0.3766335
2.1,1.234905,0.3766335
2.1,1.234905,0.3766335
2.1,1.234905,0.3766335
2.1,1.234905,0.3766335
2.1,1.234905,0.3766335
2.1,1.234905,0.3766335
2.1,1.234905,0.3766335
2.1,1.234905,0.3766335
2.1,1.234905,0.3766335
2.1,1.234905,0.3766335
2.1,1.234905,0.3766335
2.1,1.234905,0.3766335
2.1,1.234905,0.3766335
2.1,1.234905,0.3766335
2.1,1.234905,0.3766335
0.1,1.234905,0.440829
0.1,1.234905,0.440829
0.1,1.234905,0.440829
0.1,1.234905,0.440829
0.1,1.234904,0.440829
0.1,1.234904,0.440829
0.1,1.234904,0.440829
0.1,1.234904,0.440829
0.1,1.234903,0.440829
0.1,1.234903,0.440829
0.1,1.234903,0.440829
0.1,1.234903,0.440829
0.1,1.234903,0.440829
0.1,1.234902,0.440829
0.1,1.234902,0.440829
0.1,1.234902,0.440829
0.1,1.234902,0.440829
0.1,1.234902,0.440829
0.1,1.234901,0.440829
0.1,1.234901,0.440829
2.1,1.144577,0.4085856
2.1,1.144577,0.4085856
2.1,1.144577,0.4085856
2.1,1.144577,0.4085856
2.1,1.144577,0.4085856
2.1,1.144578,0.4085856
2.1,1.144578,0.4085856
2.1,1.144578,0.4085856
2.1,1.144578,0.4085856
2.1,1.144578,0.4085856
2.1,1.144578,0.4085856
2.1,1.144578,0.4085856
2.1,1.144578,0.4085856
2.1,1.144578,0.4085856
2.1,1.144578,0.4085856
2.1,1.144578,0.4085856
2.1,1.144578,0.4085856
2.1,1.144578,0.4085856
2.1,1.144578,0.4085856
2.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
3.1,1.144578,0.4085856
1.1,1.144578,0.4085856
1.1,1.144578,0.4085856
1.1,1.144578,0.4085856
1.1,1.144578,0.4085856
1.1,1.144578,0.4085856
1.1,1.144578,0.4085856
1.1,1.144578,0.4085856
1.1,1.144578,0.4085856
1.1,1.144578,0.4085856
1.1,1.144578,0.4085856
1.1,1.144578,0.4085856
1.1,1.144578,0.4085856
1.1,1.144578,0.4085856
1.1,1.144578,0.4085856
1.1,1.144578,0.4085856
1.1,1.144578,0.4085856
1.1,1.144578,0.4085856
1.1,1.144578,0.4085856
1.1,1.144578,0.4085856
1.1,1.144578,0.4085856
0.1,1.144578,0.4102486
0.1,1.144578,0.4102486
0.1,1.144578,0.4102486
0.1,1.144578,0.4102486
0.1,1.144578,0.4102486
0.1,1.144578,0.4102486
0.1,1.144578,0.4102486
0.1,1.144578,0.4102486
0.1,1.144578,0.4102486
0.1,1.144578,0.4102486
0.1,1.144578,0.4102486
0.1,1.144578,0.4102486
0.1,1.144578,0.4102486
0.1,1.144578,0.4102486
0.1,1.144578,0.4102486
0.1,1.144578,0.4102486
0.1,1.144578,0.4102486
0.1,1.144578,0.4102486
0.1,1.144578,0.4102486
0.1,1.144578,0.4102486
2.1,1.322248,0.4739301
2.1,1.322247,0.4739301
2.1,1.322247,0.4739301
2.1,1.322247,0.4739301
2.1,1.322247,0.4739301
2.1,1.322247,0.4739301
2.1,1.322247,0.4739301
2.1,1.322247,0.4739301
2.1,1.322247,0.4739301
2.1,1.322247,0.4739301
2.1,1.322247,0.4739301
2.1,1.322247,0.4739301
2.1,1.322247,0.4739301
2.1,1.322247,0.4739301
2.1,1.322247,0.4739301
2.1,1.322247,0.4739301
2.1,1.322247,0.4739301
2.1,1.322247,0.4739301
2.1,1.322247,0.4739301
2.1,1.322247,0.4739301
3.1,1.322247,0.4739301
3.1,1.322247,0.4739301
3.1,1.322247,0.4739301
3.1,1.322247,0.4739301
3.1,1.322247,0.4739301
3.1,1.322247,0.4739301
3.1,1.322247,0.4739301
3.1,1.322247,0.4739301
3.1,1.322247,0.4739301
3.1,1.322247,0.4739301
3.1,1.322247,0.4739301
3.1,1.322247,0.4739301
